taxonID,scientificNameID,scientificName,scientificNameAuthorship,acceptedNameID,acceptedName,nameAccordingToID,nameAccordingTo,namePublishedInID,namePublishedIn,namePublishedInYear,originalNameUsageID,originalNameUsage,parentNameUsageID,parentNameUsage,conceptID,nomenclaturalStatus,nomenclaturalCode,taxonomicStatus,higherClassification,kingdom,class,order,family,subfamily,genus,subgenus,phylum,specificEpithet,cultivarEpithet,genericName,infragenericEpithet,infraspecificEpithet,taxonRank,taxonRemarks,verbatimTaxonRank,vernacularName
https://id.biodiversity.org.au/node/apni/2913880,https://id.biodiversity.org.au/name/apni/116816,Cyperus haspan subsp. juncoides (Lam.) Kük.,(Lam.) Kük.,https://id.biodiversity.org.au/node/apni/2913880,Cyperus haspan subsp. juncoides (Lam.) Kük.,https://id.biodiversity.org.au/reference/apni/52462,"CHAH (2012), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/770969,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Lilianae|Poales|Cyperaceae|Cyperus|haspan|juncoides,Plantae,Equisetopsida,,Cyperaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2902538,https://id.biodiversity.org.au/name/apni/96680,Opercularia spermacocea Labill. ex Juss.,Labill. ex Juss.,https://id.biodiversity.org.au/node/apni/2902538,Opercularia spermacocea Labill. ex Juss.,https://id.biodiversity.org.au/reference/apni/49840,"CHAH (2011), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/750007,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Gentianales|Rubiaceae|Opercularia|spermacocea,Plantae,Equisetopsida,,Rubiaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/taxon/apni/51291824,https://id.biodiversity.org.au/name/apni/222778,Lysimachia arvensis (L.) U.Manns & Anderb.,(L.) U.Manns & Anderb.,https://id.biodiversity.org.au/taxon/apni/51291824,Lysimachia arvensis (L.) U.Manns & Anderb.,https://id.biodiversity.org.au/reference/apni/9787312,"CHAH (31 July 2018), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/51291802,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Ericales|Primulaceae|Lysimachia|arvensis,Plantae,Equisetopsida,,Primulaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2886078,https://id.biodiversity.org.au/name/apni/112236,Leucopogon parviflorus (Andrews) Lindl.,(Andrews) Lindl.,https://id.biodiversity.org.au/node/apni/2886078,Leucopogon parviflorus (Andrews) Lindl.,https://id.biodiversity.org.au/reference/apni/52462,"CHAH (2012), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/752570,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Ericales|Ericaceae|Leucopogon|parviflorus,Plantae,Equisetopsida,,Ericaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/51400960,https://id.biodiversity.org.au/name/apni/51344623,Corybas sp. B,,https://id.biodiversity.org.au/taxon/apni/51401043,Corybas expansus D.L.Jones,https://id.biodiversity.org.au/reference/apni/51316736,"CHAH (28 February 2018), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/51400960,[n/a],ICN,taxonomic synonym,Plantae|Charophyta|Equisetopsida|Magnoliidae|Lilianae|Asparagales|Orchidaceae|Corybas|expansus,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/51381627,https://id.biodiversity.org.au/name/apni/51381625,"Stackhousia aspericocca subsp. ""One-sided inflorescence"" (W.R.Barker 697)",,https://id.biodiversity.org.au/node/apni/2908629,Stackhousia aspericocca subsp. One-sided inflorescence (W.R.Barker 697) W.R.Barker,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/51381627,[n/a],ICN,taxonomic synonym,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Celastrales|Celastraceae|Stackhousia|aspericocca|One-sided inflorescence (W.R.Barker 697),Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2897216,https://id.biodiversity.org.au/name/apni/61829,Acacia dictyophleba F.Muell.,F.Muell.,https://id.biodiversity.org.au/node/apni/2897216,Acacia dictyophleba F.Muell.,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/604783,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Fabales|Fabaceae|Acacia|dictyophleba,Plantae,Equisetopsida,,Fabaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2915839,https://id.biodiversity.org.au/name/apni/117628,Senna pleurocarpa (F.Muell.) Randell,(F.Muell.) Randell,https://id.biodiversity.org.au/node/apni/2915839,Senna pleurocarpa (F.Muell.) Randell,https://id.biodiversity.org.au/reference/apni/39629,"Randell, B.R. & Barlow, B.A. in McCarthy, P.M. (ed.) (1998), Senna. Flora of Australia 12",,,,,,,,https://id.biodiversity.org.au/instance/apni/555697,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Fabales|Fabaceae|Senna|pleurocarpa,Plantae,Equisetopsida,,Fabaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2889466,https://id.biodiversity.org.au/name/apni/57855,Maireana pentatropis (Tate) Paul G.Wilson,(Tate) Paul G.Wilson,https://id.biodiversity.org.au/node/apni/2889466,Maireana pentatropis (Tate) Paul G.Wilson,https://id.biodiversity.org.au/reference/apni/22909,"Wilson, Paul G. in George, A.S. (ed.) (1984), Chenopodiaceae. Flora of Australia 4",,,,,,,,http://id.biodiversity.org.au/instance/apni/461271,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Caryophyllanae|Caryophyllales|Chenopodiaceae|Maireana|pentatropis,Plantae,Equisetopsida,,Chenopodiaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2899537,https://id.biodiversity.org.au/name/apni/101108,Maireana amoena (Diels) Paul G.Wilson,(Diels) Paul G.Wilson,https://id.biodiversity.org.au/node/apni/2899537,Maireana amoena (Diels) Paul G.Wilson,https://id.biodiversity.org.au/reference/apni/22909,"Wilson, Paul G. in George, A.S. (ed.) (1984), Chenopodiaceae. Flora of Australia 4",,,,,,,,https://id.biodiversity.org.au/instance/apni/528512,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Caryophyllanae|Caryophyllales|Chenopodiaceae|Maireana|amoena,Plantae,Equisetopsida,,Chenopodiaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/865002,https://id.biodiversity.org.au/name/apni/65732,Acacia ligulata A.Cunn. ex Benth.,A.Cunn. ex Benth.,https://id.biodiversity.org.au/node/apni/2907449,Acacia cupularis Domin,https://id.biodiversity.org.au/reference/apni/44408,"CHAH (2007), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/865002,,ICN,pro parte misapplied,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Fabales|Fabaceae|Acacia|cupularis,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2893775,https://id.biodiversity.org.au/name/apni/89126,Polycalymma stuartii F.Muell. & Sond. ex Sond.,F.Muell. & Sond. ex Sond.,https://id.biodiversity.org.au/node/apni/2893775,Polycalymma stuartii F.Muell. & Sond. ex Sond.,https://id.biodiversity.org.au/reference/apni/49840,"CHAH (2011), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/739587,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Asterales|Asteraceae|Polycalymma|stuartii,Plantae,Equisetopsida,,Asteraceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2896012,https://id.biodiversity.org.au/name/apni/72632,Acanthocarpus preissii Lehm.,Lehm.,https://id.biodiversity.org.au/node/apni/2896012,Acanthocarpus preissii Lehm.,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/611958,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Lilianae|Asparagales|Asparagaceae|Acanthocarpus|preissii,Plantae,Equisetopsida,,Asparagaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/895617,https://id.biodiversity.org.au/name/apni/228050,Geranium sp. 4,,https://id.biodiversity.org.au/node/apni/2904887,Geranium gardneri de Lange,https://id.biodiversity.org.au/reference/apni/48872,"CHAH (2010), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/895617,[n/a],ICN,taxonomic synonym,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Geraniales|Geraniaceae|Geranium|gardneri,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/851018,https://id.biodiversity.org.au/name/apni/71952,Clematis microphylla DC. f. microphylla,,https://id.biodiversity.org.au/taxon/apni/51446139,Clematis microphylla DC.,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/851018,,ICN,nomenclatural synonym,Plantae|Charophyta|Equisetopsida|Magnoliidae|Ranunculanae|Ranunculales|Ranunculaceae|Clematis|microphylla,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/835345,https://id.biodiversity.org.au/name/apni/96902,Parietaria debilis G.Forst.,G.Forst.,https://id.biodiversity.org.au/node/apni/2893263,Parietaria australis (Nees) Blume,https://id.biodiversity.org.au/reference/apni/42312,"CHAH (2005), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/835345,,ICN,pro parte misapplied,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Rosales|Urticaceae|Parietaria|australis,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/843395,https://id.biodiversity.org.au/name/apni/199626,Frankenia sp. aff. gracilis,,https://id.biodiversity.org.au/node/apni/2919339,Frankenia serpyllifolia Lindl.,https://id.biodiversity.org.au/reference/apni/42312,"CHAH (2005), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/843395,[n/a],ICN,taxonomic synonym,Plantae|Charophyta|Equisetopsida|Magnoliidae|Caryophyllanae|Caryophyllales|Frankeniaceae|Frankenia|serpyllifolia,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/taxon/apni/51406465,https://id.biodiversity.org.au/name/apni/60226,Leptoceras menziesii (R.Br.) Lindl.,(R.Br.) Lindl.,https://id.biodiversity.org.au/taxon/apni/51406465,Leptoceras menziesii (R.Br.) Lindl.,https://id.biodiversity.org.au/reference/apni/51316736,"CHAH (28 February 2018), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/51406365,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Lilianae|Asparagales|Orchidaceae|Leptoceras|menziesii,Plantae,Equisetopsida,,Orchidaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/931377,https://id.biodiversity.org.au/name/apni/229903,Senecio sp. A,,https://id.biodiversity.org.au/node/apni/2915695,Senecio diaschides D.G.Drury,https://id.biodiversity.org.au/reference/apni/49840,"CHAH (2011), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/931377,[n/a],ICN,taxonomic synonym,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Asterales|Asteraceae|Senecio|diaschides,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/7871961,https://id.biodiversity.org.au/name/apni/72751,Dodonaea viscosa subsp. angustifolia (L.f.) J.G.West,(L.f.) J.G.West,https://id.biodiversity.org.au/node/apni/7871961,Dodonaea viscosa subsp. angustifolia (L.f.) J.G.West,https://id.biodiversity.org.au/reference/apni/6875190,"CHAH (2016), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/7871538,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Sapindales|Sapindaceae|Dodonaea|viscosa|angustifolia,Plantae,Equisetopsida,,Sapindaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/7746690,https://id.biodiversity.org.au/name/apni/67940,Bromus hordeaceus L. subsp. hordeaceus,,https://id.biodiversity.org.au/node/apni/7746707,Bromus hordeaceus L.,https://id.biodiversity.org.au/reference/apni/6875190,"CHAH (2016), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/7746690,,ICN,nomenclatural synonym,Plantae|Charophyta|Equisetopsida|Magnoliidae|Lilianae|Poales|Poaceae|Bromus|hordeaceus,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/taxon/apni/51431584,https://id.biodiversity.org.au/name/apni/109027,Thysanotus patersonii R.Br.,R.Br.,https://id.biodiversity.org.au/taxon/apni/51431584,Thysanotus patersonii R.Br.,https://id.biodiversity.org.au/reference/apni/51428473,"CHAH (7 July 2021), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/51431577,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Lilianae|Asparagales|Asparagaceae|Thysanotus|patersonii,Plantae,Equisetopsida,,Asparagaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2918003,https://id.biodiversity.org.au/name/apni/66585,Sclerolaena uniflora R.Br.,R.Br.,https://id.biodiversity.org.au/node/apni/2918003,Sclerolaena uniflora R.Br.,https://id.biodiversity.org.au/reference/apni/42312,"CHAH (2005), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/603628,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Caryophyllanae|Caryophyllales|Chenopodiaceae|Sclerolaena|uniflora,Plantae,Equisetopsida,,Chenopodiaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2915268,https://id.biodiversity.org.au/name/apni/117147,Rostraria pumila (Desf.) Tzvelev,(Desf.) Tzvelev,https://id.biodiversity.org.au/node/apni/2915268,Rostraria pumila (Desf.) Tzvelev,https://id.biodiversity.org.au/reference/apni/46762,"CHAH (2008), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/650271,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Lilianae|Poales|Poaceae|Rostraria|pumila,Plantae,Equisetopsida,,Poaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/taxon/apni/51268914,https://id.biodiversity.org.au/name/apni/3755084,Roebuckiella cheilocarpa (F.Muell.) P.S.Short,(F.Muell.) P.S.Short,https://id.biodiversity.org.au/taxon/apni/51268914,Roebuckiella cheilocarpa (F.Muell.) P.S.Short,https://id.biodiversity.org.au/reference/apni/3755079,"Short, P.S. (30 March 2015), Roebuckiella P.S.Short, nom. nov., a replacement name for Roebuckia P.S.Short (2014), with new combinations. Journal of the Adelaide Botanic Gardens 28",,,,,,,,https://id.biodiversity.org.au/instance/apni/3755085,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Asterales|Asteraceae|Roebuckiella|cheilocarpa,Plantae,Equisetopsida,,Asteraceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2898347,https://id.biodiversity.org.au/name/apni/207086,Tecticornia disarticulata (Paul G.Wilson) K.A.Sheph. & Paul G.Wilson,(Paul G.Wilson) K.A.Sheph. & Paul G.Wilson,https://id.biodiversity.org.au/node/apni/2898347,Tecticornia disarticulata (Paul G.Wilson) K.A.Sheph. & Paul G.Wilson,https://id.biodiversity.org.au/reference/apni/44595,"Shepherd, K.A. & Wilson, Paul G. (5 September 2007), Incorporation of the Australian genera Halosarcia, Pachycornia, Sclerostegia and Tegicornia into Tecticornia (Salicornioideae, Chenopodiaceae). Australian Systematic Botany 20(4)",,,,,,,,https://id.biodiversity.org.au/instance/apni/617345,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Caryophyllanae|Caryophyllales|Chenopodiaceae|Tecticornia|disarticulata,Plantae,Equisetopsida,,Chenopodiaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2898207,https://id.biodiversity.org.au/name/apni/70323,Acacia sibirica S.Moore,S.Moore,https://id.biodiversity.org.au/node/apni/2898207,Acacia sibirica S.Moore,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/608872,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Fabales|Fabaceae|Acacia|sibirica,Plantae,Equisetopsida,,Fabaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/7232264,https://id.biodiversity.org.au/name/apni/229934,Glycine sp. B,,https://id.biodiversity.org.au/node/apni/7232269,Glycine latifolia (Benth.) C.A.Newell & Hymowitz,https://id.biodiversity.org.au/reference/apni/6875190,"CHAH (2016), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/7232264,[n/a],ICN,taxonomic synonym,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Fabales|Fabaceae|Glycine|latifolia,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2900814,https://id.biodiversity.org.au/name/apni/105985,Rytidosperma caespitosum (Gaudich.) Connor & Edgar,(Gaudich.) Connor & Edgar,https://id.biodiversity.org.au/node/apni/2900814,Rytidosperma caespitosum (Gaudich.) Connor & Edgar,https://id.biodiversity.org.au/reference/apni/49840,"CHAH (2011), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/708548,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Lilianae|Poales|Poaceae|Rytidosperma|caespitosum,Plantae,Equisetopsida,,Poaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/taxon/apni/51300310,https://id.biodiversity.org.au/name/apni/103803,Marsdenia australis (R.Br.) Druce,(R.Br.) Druce,https://id.biodiversity.org.au/taxon/apni/51300310,Marsdenia australis (R.Br.) Druce,https://id.biodiversity.org.au/reference/apni/9787312,"CHAH (31 July 2018), Australian Plant Census",,,,,,,,http://id.biodiversity.org.au/instance/apni/51299597,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Gentianales|Apocynaceae|Marsdenia|australis,Plantae,Equisetopsida,,Apocynaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2886870,https://id.biodiversity.org.au/name/apni/91537,Goodenia blackiana Carolin,Carolin,https://id.biodiversity.org.au/node/apni/2886870,Goodenia blackiana Carolin,https://id.biodiversity.org.au/reference/apni/27490,"Carolin, R.C. in George, A.S. (ed.) (1992), Goodenia. Flora of Australia 35",,,,,,,,https://id.biodiversity.org.au/instance/apni/570843,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Asterales|Goodeniaceae|Goodenia|blackiana,Plantae,Equisetopsida,,Goodeniaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2920093,https://id.biodiversity.org.au/name/apni/73270,Sida fibulifera Lindl.,Lindl.,https://id.biodiversity.org.au/node/apni/2920093,Sida fibulifera Lindl.,https://id.biodiversity.org.au/reference/apni/52462,"CHAH (2012), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/773287,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Malvales|Malvaceae|Sida|fibulifera,Plantae,Equisetopsida,,Malvaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/taxon/apni/51442535,https://id.biodiversity.org.au/name/apni/51308088,Avellinia festucoides (Link) Valdés & H.Scholz,(Link) Valdés & H.Scholz,https://id.biodiversity.org.au/taxon/apni/51442535,Avellinia festucoides (Link) Valdés & H.Scholz,https://id.biodiversity.org.au/reference/apni/51428473,"CHAH (7 July 2021), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/51442527,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Lilianae|Poales|Poaceae|Avellinia|festucoides,Plantae,Equisetopsida,,Poaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/956044,https://id.biodiversity.org.au/name/apni/66441,Choretrum glomeratum R.Br.,R.Br.,https://id.biodiversity.org.au/node/apni/2888742,Choretrum chrysanthum F.Muell.,https://id.biodiversity.org.au/reference/apni/53841,"CHAH (2014), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/956044,,ICN,pro parte misapplied,Plantae|Charophyta|Equisetopsida|Magnoliidae|Santalanae|Santalales|Santalaceae|Choretrum|chrysanthum,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/taxon/apni/51268901,https://id.biodiversity.org.au/name/apni/68848,Pogonolepis stricta Steetz,Steetz,https://id.biodiversity.org.au/taxon/apni/51268901,Pogonolepis stricta Steetz,https://id.biodiversity.org.au/reference/apni/9787312,"CHAH (31 July 2018), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/51268888,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Asterales|Asteraceae|Pogonolepis|stricta,Plantae,Equisetopsida,,Asteraceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/taxon/apni/51439302,https://id.biodiversity.org.au/name/apni/56708,Abutilon otocarpum F.Muell.,F.Muell.,https://id.biodiversity.org.au/taxon/apni/51439302,Abutilon otocarpum F.Muell.,https://id.biodiversity.org.au/reference/apni/52462,"CHAH (2012), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/770773,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Malvales|Malvaceae|Abutilon|otocarpum,Plantae,Equisetopsida,,Malvaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2893111,https://id.biodiversity.org.au/name/apni/104536,Digitaria brownii (Roem. & Schult.) Hughes,(Roem. & Schult.) Hughes,https://id.biodiversity.org.au/node/apni/2893111,Digitaria brownii (Roem. & Schult.) Hughes,https://id.biodiversity.org.au/reference/apni/47743,"CHAH (2009), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/654471,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Lilianae|Poales|Poaceae|Digitaria|brownii,Plantae,Equisetopsida,,Poaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2908179,https://id.biodiversity.org.au/name/apni/112659,Rhagodia drummondii Moq.,Moq.,https://id.biodiversity.org.au/node/apni/2908179,Rhagodia drummondii Moq.,https://id.biodiversity.org.au/reference/apni/53841,"CHAH (2014), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/781254,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Caryophyllanae|Caryophyllales|Chenopodiaceae|Rhagodia|drummondii,Plantae,Equisetopsida,,Chenopodiaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2888367,https://id.biodiversity.org.au/name/apni/69877,Acacia rupicola F.Muell. ex Benth.,F.Muell. ex Benth.,https://id.biodiversity.org.au/node/apni/2888367,Acacia rupicola F.Muell. ex Benth.,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/606941,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Fabales|Fabaceae|Acacia|rupicola,Plantae,Equisetopsida,,Fabaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2913903,https://id.biodiversity.org.au/name/apni/66190,Terminalia latipes Benth.,Benth.,https://id.biodiversity.org.au/node/apni/2913903,Terminalia latipes Benth.,https://id.biodiversity.org.au/reference/apni/42312,"CHAH (2005), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/599767,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Myrtales|Combretaceae|Terminalia|latipes,Plantae,Equisetopsida,,Combretaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2900762,https://id.biodiversity.org.au/name/apni/68015,Pimelea gilgiana E.Pritz.,E.Pritz.,https://id.biodiversity.org.au/node/apni/2900762,Pimelea gilgiana E.Pritz.,https://id.biodiversity.org.au/reference/apni/27648,"Rye, B.L. in George, A.S. (ed.) (1990), Thymelaeaceae. Flora of Australia 18",,,,,,,,https://id.biodiversity.org.au/instance/apni/476762,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Malvales|Thymelaeaceae|Pimelea|gilgiana,Plantae,Equisetopsida,,Thymelaeaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2919714,https://id.biodiversity.org.au/name/apni/65821,Sclerolaena lanicuspis (F.Muell.) F.Muell. ex Benth.,(F.Muell.) F.Muell. ex Benth.,https://id.biodiversity.org.au/node/apni/2919714,Sclerolaena lanicuspis (F.Muell.) F.Muell. ex Benth.,https://id.biodiversity.org.au/reference/apni/22909,"Wilson, Paul G. in George, A.S. (ed.) (1984), Chenopodiaceae. Flora of Australia 4",,,,,,,,https://id.biodiversity.org.au/instance/apni/473106,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Caryophyllanae|Caryophyllales|Chenopodiaceae|Sclerolaena|lanicuspis,Plantae,Equisetopsida,,Chenopodiaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2903589,https://id.biodiversity.org.au/name/apni/112789,Carpobrotus modestus S.T.Blake,S.T.Blake,https://id.biodiversity.org.au/node/apni/2903589,Carpobrotus modestus S.T.Blake,https://id.biodiversity.org.au/reference/apni/22525,"Prescott, A. & Venning, J. in George, A.S. (ed.) (1984), Aizoaceae. Flora of Australia 4",,,,,,,,https://id.biodiversity.org.au/instance/apni/546035,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Caryophyllanae|Caryophyllales|Aizoaceae|Carpobrotus|modestus,Plantae,Equisetopsida,,Aizoaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2916273,https://id.biodiversity.org.au/name/apni/75682,Trachymene pilosa Sm.,Sm.,https://id.biodiversity.org.au/node/apni/2916273,Trachymene pilosa Sm.,https://id.biodiversity.org.au/reference/apni/49840,"CHAH (2011), Australian Plant Census",,,,,,,,http://id.biodiversity.org.au/instance/apni/762134,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Apiales|Araliaceae|Trachymene|pilosa,Plantae,Equisetopsida,,Araliaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2898381,https://id.biodiversity.org.au/name/apni/80741,Gomphrena parviflora Benth.,Benth.,https://id.biodiversity.org.au/node/apni/2898381,Gomphrena parviflora Benth.,https://id.biodiversity.org.au/reference/apni/39815,"Palmer, J. (31 March 1998), A taxonomic revision of Gomphrena (Amaranthaceae) in Australia. Australian Systematic Botany 11(1)",,,,,,,,https://id.biodiversity.org.au/instance/apni/558656,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Caryophyllanae|Caryophyllales|Amaranthaceae|Gomphrena|parviflora,Plantae,Equisetopsida,,Amaranthaceae,,,,,,,,,,,,,
