taxonID,scientificNameID,scientificName,scientificNameAuthorship,acceptedNameID,acceptedName,nameAccordingToID,nameAccordingTo,namePublishedInID,namePublishedIn,namePublishedInYear,originalNameUsageID,originalNameUsage,parentNameUsageID,parentNameUsage,conceptID,nomenclaturalStatus,nomenclaturalCode,taxonomicStatus,higherClassification,kingdom,class,order,family,subfamily,genus,subgenus,phylum,specificEpithet,cultivarEpithet,genericName,infragenericEpithet,infraspecificEpithet,taxonRank,taxonRemarks,verbatimTaxonRank,vernacularName
https://id.biodiversity.org.au/node/apni/2907658,https://id.biodiversity.org.au/name/apni/163147,Austrostipa mollis (R.Br.) S.W.L.Jacobs & J.Everett,(R.Br.) S.W.L.Jacobs & J.Everett,https://id.biodiversity.org.au/node/apni/2907658,Austrostipa mollis (R.Br.) S.W.L.Jacobs & J.Everett,https://id.biodiversity.org.au/reference/apni/46762,"CHAH (2008), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/649279,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Lilianae|Poales|Poaceae|Austrostipa|mollis,Plantae,Equisetopsida,,Poaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2890495,https://id.biodiversity.org.au/name/apni/104291,Marsdenia viridiflora R.Br.,R.Br.,https://id.biodiversity.org.au/node/apni/2890495,Marsdenia viridiflora R.Br.,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,http://id.biodiversity.org.au/instance/apni/608498,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Gentianales|Apocynaceae|Marsdenia|viridiflora,Plantae,Equisetopsida,,Apocynaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2908146,https://id.biodiversity.org.au/name/apni/94044,Calandrinia ptychosperma F.Muell.,F.Muell.,https://id.biodiversity.org.au/node/apni/2908146,Calandrinia ptychosperma F.Muell.,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/639290,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Caryophyllanae|Caryophyllales|Portulacaceae|Calandrinia|ptychosperma,Plantae,Equisetopsida,,Portulacaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2889982,https://id.biodiversity.org.au/name/apni/117233,Zornia prostrata S.T.Reynolds & A.E.Holland var. prostrata,,https://id.biodiversity.org.au/node/apni/2889982,Zornia prostrata S.T.Reynolds & A.E.Holland var. prostrata,https://id.biodiversity.org.au/reference/apni/25200,"Reynolds, S.T. & Holland, A.E. (12 October 1989), The genus Zornia J.Gmelin (Leguminosae) in Australia. Austrobaileya 3(1)",,,,,,,,https://id.biodiversity.org.au/instance/apni/551428,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Fabales|Fabaceae|Zornia|prostrata|prostrata,Plantae,Equisetopsida,,Fabaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2897608,https://id.biodiversity.org.au/name/apni/73400,Colobanthus affinis (Hook.) Hook.f.,(Hook.) Hook.f.,https://id.biodiversity.org.au/node/apni/2897608,Colobanthus affinis (Hook.) Hook.f.,https://id.biodiversity.org.au/reference/apni/50693,"West, J.G. & Cowley, K.J. in Walsh, N.G. & Entwisle, T.J. (ed.) (1996), Colobanthus. Flora of Victoria 3",,,,,,,,https://id.biodiversity.org.au/instance/apni/643219,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Caryophyllanae|Caryophyllales|Caryophyllaceae|Colobanthus|affinis,Plantae,Equisetopsida,,Caryophyllaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/taxon/apni/51402864,https://id.biodiversity.org.au/name/apni/85737,Dendrobium johannis Rchb.f.,Rchb.f.,https://id.biodiversity.org.au/taxon/apni/51402864,Dendrobium johannis Rchb.f.,https://id.biodiversity.org.au/reference/apni/51316736,"CHAH (28 February 2018), Australian Plant Census",,,,,,,,http://id.biodiversity.org.au/instance/apni/51402561,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Lilianae|Asparagales|Orchidaceae|Dendrobium|johannis,Plantae,Equisetopsida,,Orchidaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/instance/apni/897159,https://id.biodiversity.org.au/name/apni/209456,Duperreya sp. Gundabooka (P.G.Wilson & D.I.Wilson 166) Qld Herbarium,Qld Herbarium,https://id.biodiversity.org.au/node/apni/2910793,Duperreya halfordii R.W.Johnson,https://id.biodiversity.org.au/reference/apni/48872,"CHAH (2010), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/897159,[n/a],ICN,taxonomic synonym,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Solanales|Convolvulaceae|Duperreya|halfordii,Plantae,Equisetopsida,,,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2904486,https://id.biodiversity.org.au/name/apni/98456,Leucopogon concurvus F.Muell.,F.Muell.,https://id.biodiversity.org.au/node/apni/2904486,Leucopogon concurvus F.Muell.,https://id.biodiversity.org.au/reference/apni/52462,"CHAH (2012), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/752170,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Ericales|Ericaceae|Leucopogon|concurvus,Plantae,Equisetopsida,,Ericaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2891608,https://id.biodiversity.org.au/name/apni/112082,Scaevola spinescens R.Br.,R.Br.,https://id.biodiversity.org.au/node/apni/2891608,Scaevola spinescens R.Br.,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/614685,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Asterales|Goodeniaceae|Scaevola|spinescens,Plantae,Equisetopsida,,Goodeniaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/taxon/apni/51433141,https://id.biodiversity.org.au/name/apni/90626,Dissocarpus paradoxus (R.Br.) F.Muell. ex Ulbr.,(R.Br.) F.Muell. ex Ulbr.,https://id.biodiversity.org.au/taxon/apni/51433141,Dissocarpus paradoxus (R.Br.) F.Muell. ex Ulbr.,https://id.biodiversity.org.au/reference/apni/51428473,"CHAH (7 July 2021), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/51433130,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Caryophyllanae|Caryophyllales|Chenopodiaceae|Dissocarpus|paradoxus,Plantae,Equisetopsida,,Chenopodiaceae,,,,,,,,,,,,,
