taxonID,scientificNameID,scientificName,scientificNameAuthorship,acceptedNameID,acceptedName,nameAccordingToID,nameAccordingTo,namePublishedInID,namePublishedIn,namePublishedInYear,originalNameUsageID,originalNameUsage,parentNameUsageID,parentNameUsage,conceptID,nomenclaturalStatus,nomenclaturalCode,taxonomicStatus,higherClassification,kingdom,class,order,family,subfamily,genus,subgenus,phylum,specificEpithet,cultivarEpithet,genericName,infragenericEpithet,infraspecificEpithet,taxonRank,taxonRemarks,verbatimTaxonRank,vernacularName
https://id.biodiversity.org.au/node/apni/2917065,https://id.biodiversity.org.au/name/apni/115699,Elaeocarpus foveolatus F.Muell.,F.Muell.,https://id.biodiversity.org.au/node/apni/2917065,Elaeocarpus foveolatus F.Muell.,https://id.biodiversity.org.au/reference/apni/27300,"Coode, M.J.E. (1984), Elaeocarpus in Australia and New Zealand. Kew Bulletin 39(3)",,,,,,,,https://id.biodiversity.org.au/instance/apni/550345,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Oxalidales|Elaeocarpaceae|Elaeocarpus|foveolatus,Plantae,Equisetopsida,,Elaeocarpaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2892831,https://id.biodiversity.org.au/name/apni/101025,Pullea stutzeri (F.Muell.) Gibbs,(F.Muell.) Gibbs,https://id.biodiversity.org.au/node/apni/2892831,Pullea stutzeri (F.Muell.) Gibbs,https://id.biodiversity.org.au/reference/apni/44408,"CHAH (2007), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/645724,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Oxalidales|Cunoniaceae|Pullea|stutzeri,Plantae,Equisetopsida,,Cunoniaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2916005,https://id.biodiversity.org.au/name/apni/94591,Eucalyptus carnea R.T.Baker,R.T.Baker,https://id.biodiversity.org.au/node/apni/2916005,Eucalyptus carnea R.T.Baker,https://id.biodiversity.org.au/reference/apni/42942,"CHAH (2006), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/613022,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Myrtales|Myrtaceae|Eucalyptus|carnea,Plantae,Equisetopsida,,Myrtaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/taxon/apni/51292783,https://id.biodiversity.org.au/name/apni/84840,Polyscias elegans (C.Moore & F.Muell.) Harms,(C.Moore & F.Muell.) Harms,https://id.biodiversity.org.au/taxon/apni/51292783,Polyscias elegans (C.Moore & F.Muell.) Harms,https://id.biodiversity.org.au/reference/apni/9787312,"CHAH (31 July 2018), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/51266825,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Apiales|Araliaceae|Polyscias|elegans,Plantae,Equisetopsida,,Araliaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2898549,https://id.biodiversity.org.au/name/apni/87675,Flindersia bourjotiana F.Muell.,F.Muell.,https://id.biodiversity.org.au/node/apni/2898549,Flindersia bourjotiana F.Muell.,https://id.biodiversity.org.au/reference/apni/47039,"Hartley, T.G. (17 October 1969), A revision of the genus Flindersia (Rutaceae). Journal of the Arnold Arboretum 50(4)",,,,,,,,https://id.biodiversity.org.au/instance/apni/507915,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Sapindales|Rutaceae|Flindersia|bourjotiana,Plantae,Equisetopsida,,Rutaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2912331,https://id.biodiversity.org.au/name/apni/117893,Myoporum platycarpum R.Br. subsp. platycarpum,,https://id.biodiversity.org.au/node/apni/2912331,Myoporum platycarpum R.Br. subsp. platycarpum,https://id.biodiversity.org.au/reference/apni/44598,"Chinnock, R.J. (2007), Eremophila and allied genera",,,,,,,,https://id.biodiversity.org.au/instance/apni/617834,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Lamiales|Scrophulariaceae|Myoporum|platycarpum|platycarpum,Plantae,Equisetopsida,,Scrophulariaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2887852,https://id.biodiversity.org.au/name/apni/64813,Syzygium papyraceum B.Hyland,B.Hyland,https://id.biodiversity.org.au/node/apni/2887852,Syzygium papyraceum B.Hyland,https://id.biodiversity.org.au/reference/apni/25746,"Hyland, B.P.M. (1983), A revision of Syzygium and allied genera (Myrtaceae) in Australia. Australian Journal of Botany Supplementary Series 9",,,,,,,,https://id.biodiversity.org.au/instance/apni/471590,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Myrtales|Myrtaceae|Syzygium|papyraceum,Plantae,Equisetopsida,,Myrtaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2895259,https://id.biodiversity.org.au/name/apni/115772,Elaeocarpus grandis F.Muell.,F.Muell.,https://id.biodiversity.org.au/node/apni/2895259,Elaeocarpus grandis F.Muell.,https://id.biodiversity.org.au/reference/apni/48872,"CHAH (2010), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/664431,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Oxalidales|Elaeocarpaceae|Elaeocarpus|grandis,Plantae,Equisetopsida,,Elaeocarpaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/taxon/apni/51633007,https://id.biodiversity.org.au/name/apni/102507,Eucalyptus L'Hér.,L'Hér.,https://id.biodiversity.org.au/taxon/apni/51633007,Eucalyptus L'Hér.,https://id.biodiversity.org.au/reference/apni/44408,"CHAH (2007), Australian Plant Census",,,,,,,,https://id.biodiversity.org.au/instance/apni/643734,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Rosanae|Myrtales|Myrtaceae|Eucalyptus,Plantae,Equisetopsida,,Myrtaceae,,,,,,,,,,,,,
https://id.biodiversity.org.au/node/apni/2915559,https://id.biodiversity.org.au/name/apni/69915,Citronella smythii (F.Muell.) R.A.Howard,(F.Muell.) R.A.Howard,https://id.biodiversity.org.au/node/apni/2915559,Citronella smythii (F.Muell.) R.A.Howard,https://id.biodiversity.org.au/reference/apni/25267,"Guymer, G.P. in George, A.S. (ed.) (1984), Icacinaceae. Flora of Australia 22",,,,,,,,https://id.biodiversity.org.au/instance/apni/480106,,ICN,accepted,Plantae|Charophyta|Equisetopsida|Magnoliidae|Asteranae|Icacinaceae|Citronella|smythii,Plantae,Equisetopsida,,Icacinaceae,,,,,,,,,,,,,
